Instance,Algorithm,Run,Best,Worst,Avg,Std,pop_size,gen,Px,Pm,tournament,Elitism,cooling,innerLoop
a-n60-k9.vrp,sa,1,1625.2793,4245.0996,3623.6340,0.0000,0,171,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4214.6904,3651.8257,0.0000,0,172,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4130.1499,3820.2051,0.0000,0,173,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4191.4492,3721.6917,0.0000,0,174,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4241.6050,3503.4170,0.0000,0,175,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4191.2974,3690.7861,0.0000,0,176,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4334.6519,3516.6548,0.0000,0,177,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4324.1104,3825.4326,0.0000,0,178,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4202.5518,3738.0469,0.0000,0,179,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4214.2432,3331.4163,0.0000,0,180,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4241.7803,3652.9629,0.0000,0,181,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4328.8481,3642.2095,0.0000,0,182,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4211.1772,3693.7170,0.0000,0,183,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4233.1338,3649.4761,0.0000,0,184,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4204.7056,3648.3755,0.0000,0,185,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4193.1807,3838.8345,0.0000,0,186,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4140.5186,3617.4307,0.0000,0,187,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4215.4722,3576.7163,0.0000,0,188,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4248.2827,3841.9380,0.0000,0,189,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4231.8481,4094.1709,0.0000,0,190,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4238.6001,3661.3684,0.0000,0,191,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4186.4326,3625.0698,0.0000,0,192,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4205.2104,3637.0317,0.0000,0,193,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4172.8604,3746.8274,0.0000,0,194,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4182.4717,3868.4106,0.0000,0,195,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4097.5698,3989.2712,0.0000,0,196,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4148.6113,3787.6084,0.0000,0,197,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4188.5308,3753.8042,0.0000,0,198,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4267.8403,3695.0752,0.0000,0,199,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4165.7734,3460.4741,0.0000,0,200,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4221.2178,3704.7764,0.0000,0,201,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4220.8555,3413.0486,0.0000,0,202,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4244.5830,3932.1829,0.0000,0,203,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4239.6299,3343.4485,0.0000,0,204,0.0000,0.0000,0,0,0.9990,2000
a-n60-k9.vrp,sa,1,1625.2793,4222.2085,3609.4553,0.0000,0,205,0.0000,0.0000,0,0,0.9990,2000
